Frame	RG
1153 	 18.8638973236084
1154 	 18.875703811645508
1155 	 18.970722198486328
1156 	 18.966489791870117
1157 	 18.959463119506836
1158 	 18.960302352905273
1159 	 18.95401382446289
1160 	 18.909605026245117
1161 	 18.877593994140625
1162 	 18.878480911254883
1163 	 18.959300994873047
1164 	 18.924285888671875
1165 	 18.867034912109375
1166 	 18.88102149963379
1167 	 18.891332626342773
1168 	 18.918493270874023
1169 	 18.90243911743164
1170 	 18.882482528686523
1171 	 18.854883193969727
1172 	 18.86622428894043
1173 	 18.86956024169922
1174 	 18.899221420288086
1175 	 18.84900665283203
1176 	 18.784557342529297
1177 	 18.927515029907227
1178 	 18.913902282714844
1179 	 18.914548873901367
1180 	 18.84567642211914
1181 	 18.850513458251953
1182 	 18.828123092651367
1183 	 18.844532012939453
1184 	 18.86438751220703
1185 	 18.86520004272461
1186 	 18.757274627685547
1187 	 18.86968231201172
1188 	 18.86635398864746
1189 	 18.811153411865234
1190 	 18.849166870117188
1191 	 18.898279190063477
1192 	 18.84393310546875
1193 	 18.86029624938965
1194 	 18.899227142333984
1195 	 18.80797576904297
1196 	 18.796300888061523
1197 	 18.78264045715332
1198 	 18.835491180419922
1199 	 18.896442413330078
1200 	 18.926956176757812
1201 	 18.895666122436523
1202 	 18.887866973876953
1203 	 18.920198440551758
1204 	 18.889741897583008
1205 	 18.860963821411133
1206 	 18.856386184692383
1207 	 18.851726531982422
1208 	 18.947973251342773
1209 	 18.85298728942871
1210 	 18.772676467895508
1211 	 18.851770401000977
1212 	 18.870468139648438
1213 	 18.903778076171875
1214 	 18.828935623168945
1215 	 18.899351119995117
1216 	 18.885629653930664
1217 	 18.863880157470703
1218 	 18.903467178344727
1219 	 18.87428855895996
1220 	 18.863479614257812
1221 	 18.8268985748291
1222 	 18.869243621826172
1223 	 18.890472412109375
1224 	 18.939367294311523
1225 	 18.846050262451172
1226 	 18.883880615234375
1227 	 18.902057647705078
1228 	 18.91080093383789
1229 	 18.89083480834961
1230 	 18.88688087463379
1231 	 18.90504264831543
1232 	 18.9805908203125
1233 	 19.01723289489746
1234 	 18.937349319458008
1235 	 18.84395408630371
1236 	 18.892959594726562
1237 	 18.807222366333008
1238 	 18.8183536529541
1239 	 18.913297653198242
1240 	 18.85308265686035
1241 	 18.868967056274414
1242 	 18.892427444458008
1243 	 18.871315002441406
1244 	 19.02839469909668
1245 	 19.00591278076172
1246 	 18.945301055908203
1247 	 18.99069595336914
1248 	 18.905532836914062
1249 	 18.973663330078125
1250 	 18.853548049926758
1251 	 18.9307804107666
1252 	 18.851062774658203
1253 	 18.858869552612305
1254 	 18.852676391601562
1255 	 18.771984100341797
1256 	 18.83234977722168
1257 	 18.827680587768555
1258 	 18.871543884277344
1259 	 18.839778900146484
1260 	 18.80373191833496
1261 	 18.80868911743164
1262 	 18.8670597076416
1263 	 18.811019897460938
1264 	 18.7554874420166
1265 	 18.788490295410156
1266 	 18.848329544067383
1267 	 18.856142044067383
1268 	 18.81192398071289
1269 	 18.851106643676758
1270 	 18.83134651184082
1271 	 18.821319580078125
1272 	 18.837013244628906
1273 	 18.840103149414062
1274 	 18.904098510742188
1275 	 18.915620803833008
1276 	 18.891767501831055
1277 	 18.780771255493164
1278 	 18.837602615356445
1279 	 18.824155807495117
1280 	 18.78246307373047
1281 	 18.84914779663086
1282 	 18.833940505981445
1283 	 18.945011138916016
1284 	 18.913166046142578
1285 	 18.9639835357666
1286 	 18.89718246459961
1287 	 18.825212478637695
1288 	 18.889387130737305
1289 	 18.917531967163086
1290 	 18.92610740661621
1291 	 18.900606155395508
1292 	 18.91105842590332
1293 	 18.870983123779297
1294 	 18.81254005432129
1295 	 18.904088973999023
1296 	 18.913909912109375
1297 	 18.766998291015625
1298 	 18.801294326782227
1299 	 18.80581283569336
1300 	 18.765459060668945
1301 	 18.811382293701172
1302 	 18.815196990966797
1303 	 18.75269889831543
1304 	 18.8155517578125
1305 	 18.837247848510742
1306 	 18.778409957885742
1307 	 18.818504333496094
1308 	 18.849802017211914
1309 	 18.811729431152344
1310 	 18.76434898376465
1311 	 18.860246658325195
1312 	 18.775859832763672
1313 	 18.88740348815918
1314 	 18.85991859436035
1315 	 18.968402862548828
1316 	 18.814598083496094
1317 	 18.8454532623291
1318 	 18.860435485839844
1319 	 18.92120361328125
1320 	 18.970523834228516
1321 	 18.88505744934082
1322 	 18.902873992919922
1323 	 18.965925216674805
1324 	 18.974681854248047
1325 	 18.9777774810791
1326 	 18.882139205932617
1327 	 18.9517879486084
1328 	 18.977197647094727
1329 	 18.892169952392578
1330 	 18.89075469970703
1331 	 18.929964065551758
1332 	 18.965160369873047
1333 	 18.92593765258789
1334 	 18.926889419555664
1335 	 18.914770126342773
1336 	 18.941911697387695
1337 	 18.922590255737305
1338 	 18.857423782348633
1339 	 18.955738067626953
1340 	 18.97640037536621
1341 	 18.88675880432129
1342 	 18.849632263183594
1343 	 18.838258743286133
1344 	 18.84441566467285
1345 	 18.87228775024414
1346 	 18.817594528198242
1347 	 18.888328552246094
1348 	 18.837255477905273
1349 	 18.79349708557129
1350 	 18.839576721191406
1351 	 18.837665557861328
1352 	 18.878307342529297
1353 	 18.75088119506836
1354 	 18.80609703063965
1355 	 18.824539184570312
1356 	 18.734737396240234
1357 	 18.70905303955078
1358 	 18.73654556274414
1359 	 18.716503143310547
1360 	 18.720256805419922
1361 	 18.799036026000977
1362 	 18.75535774230957
1363 	 18.712936401367188
1364 	 18.745887756347656
1365 	 18.7181339263916
1366 	 18.61942481994629
1367 	 18.649580001831055
1368 	 18.69390296936035
1369 	 18.724422454833984
1370 	 18.74946403503418
1371 	 18.7423095703125
1372 	 18.691495895385742
1373 	 18.723182678222656
1374 	 18.741806030273438
1375 	 18.756338119506836
1376 	 18.734586715698242
1377 	 18.73179817199707
1378 	 18.72819709777832
1379 	 18.75372886657715
1380 	 18.721290588378906
1381 	 18.665966033935547
1382 	 18.803253173828125
1383 	 18.776609420776367
1384 	 18.7769718170166
1385 	 18.7667179107666
1386 	 18.69029426574707
1387 	 18.5759334564209
1388 	 18.63361930847168
1389 	 18.656749725341797
1390 	 18.68335723876953
1391 	 18.61240577697754
1392 	 18.59144401550293
1393 	 18.603713989257812
1394 	 18.68025016784668
1395 	 18.62627410888672
1396 	 18.696264266967773
1397 	 18.64059066772461
1398 	 18.682621002197266
1399 	 18.641128540039062
1400 	 18.745935440063477
1401 	 18.738142013549805
1402 	 18.6870174407959
1403 	 18.695171356201172
1404 	 18.789966583251953
1405 	 18.67962074279785
1406 	 18.819528579711914
1407 	 18.77808380126953
1408 	 18.857486724853516
1409 	 18.81755828857422
1410 	 18.74935531616211
1411 	 18.688129425048828
1412 	 18.798315048217773
1413 	 18.779512405395508
1414 	 18.8023738861084
1415 	 18.80299949645996
1416 	 18.856128692626953
1417 	 18.833663940429688
1418 	 18.838836669921875
1419 	 18.936260223388672
1420 	 18.82042121887207
1421 	 18.74427032470703
1422 	 18.73738670349121
1423 	 18.79360580444336
1424 	 18.771875381469727
1425 	 18.778179168701172
1426 	 18.70506477355957
1427 	 18.75432586669922
1428 	 18.78615379333496
1429 	 18.71381187438965
1430 	 18.64603614807129
1431 	 18.685333251953125
1432 	 18.774389266967773
1433 	 18.685266494750977
1434 	 18.744089126586914
1435 	 18.718555450439453
1436 	 18.75172996520996
1437 	 18.678274154663086
1438 	 18.70142936706543
1439 	 18.6850643157959
1440 	 18.668508529663086
1441 	 18.805408477783203
1442 	 18.66961669921875
1443 	 18.68849754333496
1444 	 18.556169509887695
1445 	 18.678054809570312
1446 	 18.75819969177246
1447 	 18.8107852935791
1448 	 18.675188064575195
1449 	 18.73453140258789
1450 	 18.72858428955078
1451 	 18.75749397277832
1452 	 18.831069946289062
1453 	 18.731178283691406
1454 	 18.794998168945312
1455 	 18.85084342956543
1456 	 18.694467544555664
1457 	 18.75641632080078
1458 	 18.761287689208984
1459 	 18.812007904052734
1460 	 18.821760177612305
1461 	 18.712566375732422
1462 	 18.799659729003906
1463 	 18.772361755371094
1464 	 18.82176399230957
1465 	 18.704771041870117
1466 	 18.759763717651367
1467 	 18.755245208740234
1468 	 18.680421829223633
1469 	 18.66287612915039
1470 	 18.701969146728516
1471 	 18.729755401611328
1472 	 18.67879867553711
1473 	 18.706804275512695
1474 	 18.7167911529541
1475 	 18.632278442382812
1476 	 18.66276741027832
1477 	 18.72225570678711
1478 	 18.705364227294922
1479 	 18.618337631225586
1480 	 18.76968002319336
1481 	 18.733001708984375
1482 	 18.701894760131836
1483 	 18.72288703918457
1484 	 18.82188606262207
1485 	 18.84566307067871
1486 	 18.75200843811035
1487 	 18.798629760742188
1488 	 18.78282928466797
1489 	 18.758699417114258
1490 	 18.795269012451172
1491 	 18.776052474975586
1492 	 18.847383499145508
1493 	 18.74525260925293
1494 	 18.75760269165039
1495 	 18.699249267578125
1496 	 18.742822647094727
1497 	 18.83099937438965
1498 	 18.810562133789062
1499 	 18.782800674438477
1500 	 18.831418991088867
1501 	 18.68840980529785
1502 	 18.8228702545166
1503 	 18.73187255859375
1504 	 18.82251739501953
1505 	 18.847156524658203
1506 	 18.697134017944336
1507 	 18.803359985351562
1508 	 18.81589698791504
1509 	 18.819684982299805
1510 	 18.859926223754883
1511 	 18.767597198486328
1512 	 18.797714233398438
1513 	 18.845787048339844
1514 	 18.747901916503906
1515 	 18.713336944580078
1516 	 18.783878326416016
1517 	 18.8076171875
1518 	 18.762006759643555
1519 	 18.77916717529297
1520 	 18.74700927734375
1521 	 18.790788650512695
1522 	 18.72624969482422
1523 	 18.72040557861328
1524 	 18.82383155822754
1525 	 18.77745819091797
1526 	 18.751243591308594
1527 	 18.721141815185547
1528 	 18.760784149169922
1529 	 18.79593849182129
1530 	 18.78590965270996
1531 	 18.8509464263916
1532 	 18.81290054321289
1533 	 18.73733139038086
1534 	 18.75547981262207
1535 	 18.87482452392578
1536 	 18.880556106567383
1537 	 18.82682228088379
1538 	 18.789196014404297
1539 	 18.814865112304688
1540 	 18.856346130371094
1541 	 18.721099853515625
1542 	 18.755704879760742
1543 	 18.78131675720215
1544 	 18.707277297973633
1545 	 18.783601760864258
1546 	 18.720365524291992
1547 	 18.825237274169922
1548 	 18.830846786499023
1549 	 18.80419921875
1550 	 18.768634796142578
1551 	 18.836021423339844
1552 	 18.788122177124023
1553 	 18.75539779663086
1554 	 18.794876098632812
1555 	 18.798797607421875
1556 	 18.854251861572266
1557 	 18.756460189819336
1558 	 18.84364891052246
1559 	 18.883352279663086
1560 	 18.752941131591797
1561 	 18.82367515563965
1562 	 18.818496704101562
1563 	 18.843965530395508
1564 	 18.774736404418945
1565 	 18.81771469116211
1566 	 18.832706451416016
1567 	 18.81974220275879
1568 	 18.81603240966797
1569 	 18.84184455871582
1570 	 18.84372329711914
1571 	 18.832313537597656
1572 	 18.855892181396484
1573 	 18.898174285888672
1574 	 18.926715850830078
1575 	 18.924440383911133
1576 	 18.960079193115234
1577 	 18.99135971069336
1578 	 18.998929977416992
1579 	 18.848522186279297
1580 	 18.855920791625977
1581 	 18.86935806274414
1582 	 18.87533950805664
1583 	 18.89220428466797
1584 	 18.89847183227539
1585 	 18.842266082763672
1586 	 18.89214324951172
1587 	 18.93242835998535
1588 	 18.874277114868164
1589 	 18.932397842407227
1590 	 18.895570755004883
1591 	 18.834243774414062
1592 	 18.8878173828125
1593 	 18.936628341674805
1594 	 18.854488372802734
1595 	 18.807241439819336
1596 	 18.801979064941406
1597 	 18.752544403076172
1598 	 18.83749771118164
1599 	 18.788230895996094
1600 	 18.791919708251953
1601 	 18.75377655029297
1602 	 18.769121170043945
1603 	 18.824356079101562
1604 	 18.790388107299805
1605 	 18.716672897338867
1606 	 18.767602920532227
1607 	 18.80967140197754
1608 	 18.800914764404297
1609 	 18.695850372314453
1610 	 18.832942962646484
1611 	 18.846057891845703
1612 	 18.7302188873291
1613 	 18.71581268310547
1614 	 18.767723083496094
1615 	 18.729196548461914
1616 	 18.755353927612305
1617 	 18.757274627685547
1618 	 18.728044509887695
1619 	 18.701534271240234
1620 	 18.67049217224121
1621 	 18.774051666259766
1622 	 18.66387176513672
1623 	 18.723695755004883
1624 	 18.679853439331055
1625 	 18.691856384277344
1626 	 18.77360725402832
1627 	 18.77937889099121
1628 	 18.745386123657227
1629 	 18.73055076599121
1630 	 18.773954391479492
1631 	 18.667030334472656
1632 	 18.73086166381836
1633 	 18.66329574584961
1634 	 18.66473388671875
1635 	 18.5968074798584
1636 	 18.592679977416992
1637 	 18.69970703125
1638 	 18.73088264465332
1639 	 18.668859481811523
1640 	 18.672700881958008
1641 	 18.67485809326172
1642 	 18.746339797973633
1643 	 18.711397171020508
1644 	 18.71842384338379
1645 	 18.7081356048584
1646 	 18.66327667236328
1647 	 18.787578582763672
1648 	 18.730241775512695
1649 	 18.77657127380371
1650 	 18.710641860961914
1651 	 18.691511154174805
1652 	 18.784996032714844
1653 	 18.789060592651367
1654 	 18.75516700744629
1655 	 18.77034568786621
1656 	 18.773685455322266
1657 	 18.724239349365234
1658 	 18.77826499938965
1659 	 18.75495147705078
1660 	 18.73625946044922
1661 	 18.735149383544922
1662 	 18.717918395996094
1663 	 18.778493881225586
1664 	 18.776866912841797
1665 	 18.779281616210938
1666 	 18.779829025268555
1667 	 18.812841415405273
1668 	 18.85702133178711
1669 	 18.824216842651367
1670 	 18.76961898803711
1671 	 18.77120590209961
1672 	 18.838167190551758
1673 	 18.788904190063477
1674 	 18.76438331604004
1675 	 18.776836395263672
1676 	 18.772687911987305
1677 	 18.796096801757812
1678 	 18.78205680847168
1679 	 18.8122615814209
1680 	 18.824594497680664
1681 	 18.789104461669922
1682 	 18.864952087402344
1683 	 18.850563049316406
1684 	 18.817384719848633
1685 	 18.82109260559082
1686 	 18.82139015197754
1687 	 18.875194549560547
1688 	 18.850038528442383
1689 	 18.862018585205078
1690 	 18.866884231567383
1691 	 18.835468292236328
1692 	 18.752986907958984
1693 	 18.888769149780273
1694 	 18.825237274169922
1695 	 18.830703735351562
1696 	 18.821260452270508
1697 	 18.853673934936523
1698 	 18.871761322021484
1699 	 18.77254295349121
1700 	 18.79974937438965
1701 	 18.82644271850586
1702 	 18.762853622436523
1703 	 18.80881118774414
1704 	 18.748546600341797
1705 	 18.742332458496094
1706 	 18.80491828918457
1707 	 18.795488357543945
1708 	 18.797382354736328
1709 	 18.825956344604492
1710 	 18.86798095703125
1711 	 18.834383010864258
1712 	 18.740097045898438
1713 	 18.692861557006836
1714 	 18.73394775390625
1715 	 18.778512954711914
1716 	 18.729761123657227
1717 	 18.790307998657227
1718 	 18.784696578979492
1719 	 18.828638076782227
1720 	 18.837705612182617
1721 	 18.73740577697754
1722 	 18.721755981445312
1723 	 18.77088165283203
1724 	 18.81959342956543
1725 	 18.816129684448242
1726 	 18.737707138061523
1727 	 18.766462326049805
1728 	 18.69672203063965
1729 	 18.766637802124023
1730 	 18.780025482177734
1731 	 18.67369842529297
1732 	 18.768455505371094
1733 	 18.816484451293945
1734 	 18.801645278930664
1735 	 18.79963493347168
1736 	 18.89528465270996
1737 	 18.83234405517578
1738 	 18.867414474487305
1739 	 18.743913650512695
1740 	 18.79932403564453
1741 	 18.710304260253906
1742 	 18.788190841674805
1743 	 18.75502586364746
1744 	 18.822214126586914
1745 	 18.754899978637695
1746 	 18.844694137573242
1747 	 18.803085327148438
1748 	 18.793804168701172
1749 	 18.877748489379883
1750 	 18.85110092163086
1751 	 18.87434959411621
1752 	 18.77166748046875
1753 	 18.802532196044922
1754 	 18.94500732421875
1755 	 18.82378387451172
1756 	 18.788049697875977
1757 	 18.862735748291016
1758 	 18.93708038330078
1759 	 18.889860153198242
1760 	 18.921863555908203
1761 	 18.869478225708008
1762 	 18.885324478149414
1763 	 18.962860107421875
1764 	 18.92548370361328
1765 	 18.935646057128906
1766 	 19.01163673400879
1767 	 18.9494571685791
1768 	 18.920862197875977
1769 	 18.857084274291992
1770 	 18.823793411254883
1771 	 18.796417236328125
1772 	 18.81097984313965
1773 	 18.79695701599121
1774 	 18.79551124572754
1775 	 18.879531860351562
1776 	 18.815645217895508
1777 	 18.866910934448242
1778 	 18.899648666381836
1779 	 18.782297134399414
1780 	 18.88959312438965
1781 	 18.894323348999023
1782 	 18.926441192626953
1783 	 18.816572189331055
1784 	 18.87299919128418
1785 	 18.827638626098633
1786 	 18.82282257080078
1787 	 18.854562759399414
1788 	 18.853553771972656
1789 	 18.917085647583008
1790 	 18.883386611938477
1791 	 18.873720169067383
1792 	 18.878854751586914
1793 	 18.945384979248047
1794 	 18.85287857055664
1795 	 18.885208129882812
1796 	 18.89671516418457
1797 	 18.896408081054688
1798 	 18.964698791503906
1799 	 18.903369903564453
1800 	 18.83725357055664
1801 	 18.94251823425293
1802 	 18.976428985595703
1803 	 18.96262550354004
1804 	 18.928190231323242
1805 	 18.821741104125977
1806 	 18.87375259399414
1807 	 18.92096519470215
1808 	 18.907209396362305
1809 	 18.82439422607422
1810 	 18.847747802734375
1811 	 18.84628677368164
1812 	 18.92852020263672
1813 	 19.011869430541992
1814 	 18.919658660888672
1815 	 18.89982032775879
1816 	 18.922016143798828
1817 	 18.911853790283203
1818 	 18.922773361206055
1819 	 18.934345245361328
1820 	 18.961423873901367
1821 	 18.90981674194336
1822 	 18.932941436767578
1823 	 18.958967208862305
1824 	 18.954906463623047
1825 	 18.9106502532959
1826 	 18.957134246826172
1827 	 18.952301025390625
1828 	 18.917118072509766
1829 	 18.858938217163086
1830 	 18.901508331298828
1831 	 18.968053817749023
1832 	 18.792898178100586
1833 	 18.849485397338867
1834 	 18.792966842651367
1835 	 18.91741943359375
1836 	 18.90175437927246
1837 	 18.930105209350586
1838 	 18.819921493530273
1839 	 18.88974380493164
1840 	 18.99259376525879
1841 	 18.97759437561035
1842 	 18.882837295532227
1843 	 18.930225372314453
1844 	 18.877620697021484
1845 	 18.880006790161133
1846 	 18.932449340820312
1847 	 18.961467742919922
1848 	 18.944265365600586
1849 	 18.904069900512695
1850 	 18.913148880004883
1851 	 18.933765411376953
1852 	 18.923782348632812
1853 	 18.916528701782227
1854 	 18.861772537231445
1855 	 18.941726684570312
1856 	 18.9386043548584
1857 	 18.948928833007812
1858 	 18.938398361206055
1859 	 18.89086151123047
1860 	 18.945852279663086
1861 	 18.987525939941406
1862 	 18.94203758239746
1863 	 18.85252571105957
1864 	 18.850139617919922
1865 	 18.851259231567383
1866 	 18.902515411376953
1867 	 18.805082321166992
1868 	 18.94597816467285
1869 	 18.89040184020996
1870 	 18.872821807861328
1871 	 19.018396377563477
1872 	 19.028316497802734
1873 	 18.96897315979004
1874 	 18.913646697998047
1875 	 18.890947341918945
1876 	 18.896848678588867
1877 	 18.89655303955078
1878 	 18.787303924560547
1879 	 18.845186233520508
1880 	 19.013471603393555
1881 	 18.901615142822266
1882 	 18.90993309020996
1883 	 18.782081604003906
1884 	 18.88599967956543
1885 	 18.849882125854492
1886 	 18.80848503112793
1887 	 18.940622329711914
1888 	 18.837692260742188
1889 	 18.85911750793457
1890 	 18.852039337158203
1891 	 18.927392959594727
1892 	 18.840024948120117
1893 	 18.802810668945312
1894 	 18.873056411743164
1895 	 18.84806251525879
1896 	 18.829620361328125
1897 	 18.83245849609375
1898 	 18.900461196899414
1899 	 18.868810653686523
1900 	 18.830598831176758
1901 	 18.876075744628906
1902 	 18.877513885498047
1903 	 18.916584014892578
1904 	 18.868162155151367
1905 	 18.839555740356445
1906 	 18.819095611572266
1907 	 18.88117027282715
1908 	 18.795745849609375
1909 	 18.820890426635742
1910 	 18.91654396057129
1911 	 18.862260818481445
1912 	 18.84125518798828
1913 	 18.877649307250977
1914 	 18.866666793823242
1915 	 18.85761070251465
1916 	 18.86393165588379
1917 	 18.825904846191406
1918 	 18.841474533081055
1919 	 18.809032440185547
1920 	 18.91106605529785
1921 	 18.839984893798828
1922 	 18.829282760620117
1923 	 18.78940773010254
1924 	 18.814924240112305
1925 	 18.807722091674805
1926 	 18.79722023010254
1927 	 18.7049617767334
1928 	 18.758615493774414
1929 	 18.781414031982422
1930 	 18.779680252075195
1931 	 18.7723388671875
1932 	 18.83308982849121
1933 	 18.752756118774414
1934 	 18.754915237426758
1935 	 18.751060485839844
1936 	 18.804113388061523
1937 	 18.872671127319336
1938 	 18.854251861572266
1939 	 18.831615447998047
1940 	 18.790712356567383
1941 	 18.82130241394043
1942 	 18.781723022460938
1943 	 18.782703399658203
1944 	 18.83732032775879
1945 	 18.86221694946289
1946 	 18.816755294799805
1947 	 18.7322998046875
1948 	 18.81653594970703
1949 	 18.758121490478516
1950 	 18.838960647583008
1951 	 18.78148078918457
1952 	 18.8402042388916
1953 	 18.807815551757812
1954 	 18.870542526245117
1955 	 18.866802215576172
1956 	 18.85296630859375
1957 	 18.838014602661133
1958 	 18.785001754760742
1959 	 18.848907470703125
1960 	 18.838600158691406
1961 	 18.770727157592773
1962 	 18.85483741760254
1963 	 18.87723731994629
1964 	 18.78734016418457
1965 	 18.8392391204834
1966 	 18.836523056030273
1967 	 18.70001792907715
1968 	 18.862049102783203
1969 	 18.859989166259766
1970 	 18.825746536254883
1971 	 18.86149024963379
1972 	 18.86289405822754
1973 	 18.84844398498535
1974 	 18.909732818603516
1975 	 18.789487838745117
1976 	 18.773883819580078
1977 	 18.78604507446289
1978 	 18.760440826416016
1979 	 18.7381649017334
1980 	 18.78872299194336
1981 	 18.8452091217041
1982 	 18.789867401123047
1983 	 18.759422302246094
1984 	 18.858722686767578
1985 	 18.850685119628906
1986 	 18.807933807373047
1987 	 18.753995895385742
1988 	 18.782636642456055
1989 	 18.863998413085938
1990 	 18.81825065612793
1991 	 18.9000186920166
1992 	 18.861061096191406
1993 	 18.849288940429688
1994 	 18.747343063354492
1995 	 18.742815017700195
1996 	 18.82297706604004
1997 	 18.76753807067871
1998 	 18.816268920898438
1999 	 18.77273941040039
2000 	 18.801597595214844
2001 	 18.873693466186523
2002 	 18.846521377563477
2003 	 18.72943878173828
2004 	 18.791748046875
2005 	 18.773914337158203
2006 	 18.702106475830078
2007 	 18.759422302246094
2008 	 18.693330764770508
2009 	 18.798824310302734
2010 	 18.77191734313965
2011 	 18.781557083129883
2012 	 18.792144775390625
2013 	 18.755516052246094
2014 	 18.81321144104004
2015 	 18.769981384277344
2016 	 18.73276710510254
2017 	 18.699207305908203
2018 	 18.7611141204834
2019 	 18.713958740234375
2020 	 18.655973434448242
2021 	 18.747085571289062
2022 	 18.740018844604492
2023 	 18.69917106628418
2024 	 18.717885971069336
2025 	 18.88063621520996
2026 	 18.816940307617188
2027 	 18.845144271850586
2028 	 18.848236083984375
2029 	 18.801546096801758
2030 	 18.79242706298828
2031 	 18.835054397583008
2032 	 18.78388214111328
2033 	 18.791837692260742
2034 	 18.770681381225586
2035 	 18.808122634887695
2036 	 18.839679718017578
2037 	 18.818811416625977
2038 	 18.85025978088379
2039 	 18.907861709594727
2040 	 18.88726043701172
2041 	 18.845985412597656
2042 	 18.747026443481445
2043 	 18.847593307495117
2044 	 18.825511932373047
2045 	 18.843761444091797
2046 	 18.739458084106445
2047 	 18.784381866455078
2048 	 18.755189895629883
2049 	 18.793991088867188
2050 	 18.774215698242188
2051 	 18.777769088745117
2052 	 18.769390106201172
2053 	 18.744108200073242
2054 	 18.707971572875977
2055 	 18.759592056274414
2056 	 18.833187103271484
2057 	 18.746580123901367
2058 	 18.782939910888672
2059 	 18.778343200683594
2060 	 18.739744186401367
2061 	 18.75071907043457
2062 	 18.774490356445312
2063 	 18.92951011657715
2064 	 18.81818199157715
2065 	 18.792665481567383
2066 	 18.90400505065918
2067 	 18.7900447845459
2068 	 18.84937858581543
2069 	 18.887100219726562
2070 	 18.90258026123047
2071 	 18.854551315307617
2072 	 18.84825325012207
2073 	 18.93707275390625
2074 	 18.8341064453125
2075 	 18.870267868041992
2076 	 18.936059951782227
2077 	 18.87610626220703
2078 	 18.89197540283203
2079 	 18.94441032409668
2080 	 18.962678909301758
2081 	 18.875001907348633
2082 	 18.883567810058594
2083 	 18.90602684020996
2084 	 18.845090866088867
2085 	 18.970483779907227
2086 	 18.868574142456055
2087 	 18.891883850097656
2088 	 18.888980865478516
2089 	 18.79294776916504
2090 	 18.840999603271484
2091 	 18.87748908996582
2092 	 18.95849609375
2093 	 18.946529388427734
2094 	 18.98296356201172
2095 	 18.841585159301758
2096 	 18.887605667114258
2097 	 18.971662521362305
2098 	 18.920333862304688
2099 	 18.942304611206055
2100 	 18.88666343688965
2101 	 18.914310455322266
2102 	 18.89493751525879
2103 	 18.871463775634766
2104 	 18.849082946777344
2105 	 18.814613342285156
2106 	 18.872028350830078
2107 	 18.86741828918457
2108 	 18.899385452270508
2109 	 18.851896286010742
2110 	 18.91584587097168
2111 	 18.859058380126953
2112 	 18.863283157348633
2113 	 18.881071090698242
2114 	 18.8436336517334
2115 	 18.79713249206543
2116 	 18.842378616333008
2117 	 18.881765365600586
2118 	 18.878746032714844
2119 	 18.868972778320312
2120 	 18.899131774902344
2121 	 18.885581970214844
2122 	 18.905221939086914
2123 	 18.847942352294922
2124 	 18.972900390625
2125 	 18.897781372070312
2126 	 18.917339324951172
2127 	 18.87430763244629
2128 	 18.8752384185791
2129 	 18.92784881591797
2130 	 18.83669662475586
2131 	 18.875404357910156
2132 	 18.876697540283203
2133 	 18.825889587402344
2134 	 18.778865814208984
2135 	 18.799901962280273
2136 	 18.753808975219727
2137 	 18.8555965423584
2138 	 18.750587463378906
2139 	 18.805862426757812
2140 	 18.812320709228516
2141 	 18.728166580200195
2142 	 18.783533096313477
2143 	 18.783533096313477
